Uni	Char	STB	Attest	GB	Big5	Uni	Z
\u736E	獮	T	2	no	yes	yes	no
\u736F	獯	B	2	yes	yes	yes	yes
\u7370	獰	T	4	no	yes	yes	no
\u7371	獱	T	1	no	no	yes	no
\u7372	獲	T	55	no	yes	yes	no
\u7373	獳	B	1	no	yes	yes	no
\u7374	獴	B	7	no	no	yes	no
\u7375	獵	T	41	no	yes	yes	no
\u7376	獶	U	0	no	yes	yes	no
\u7377	獷	T	2	no	yes	yes	no
\u7378	獸	T	52	no	yes	yes	no
\u737A	獺	T	5	no	yes	yes	no
\u737B	獻	T	35	no	yes	yes	no
\u737C	獼	T	3	no	yes	yes	no
\u737D	獽	U	0	no	yes	yes	no
\u737E	獾	B	6	yes	yes	yes	yes
\u737F	獿	U	0	no	yes	yes	no
\u7380	玀	T	1	no	yes	yes	no
\u7381	玁	B	1	no	yes	yes	no
\u7382	玂	B	1	no	yes	yes	no
\u7383	玃	B	3	no	yes	yes	no
\u7384	玄	B	36	yes	yes	yes	yes
\u7385	玅	T	1	no	yes	yes	no
\u7386	玆	B	1	no	yes	yes	no
\u7387	率	B	144	yes	yes	yes	yes
\u7388	玈	B	1	no	yes	yes	no
\u7389	玉	B	167	yes	yes	yes	yes
\u738A	玊	B	1	no	yes	yes	no
\u738B	王	B	252	yes	yes	yes	yes
\u738C	玌	U	0	no	no	yes	no
\u738D	玍	B	1	no	no	no	no
\u738E	玎	B	2	yes	yes	yes	yes
\u738F	玏	U	0	no	no	yes	no
\u7391	玑	S	2	yes	no	yes	yes
\u7392	玒	U	0	no	yes	yes	no
\u7393	玓	B	2	no	yes	yes	no
\u7394	玔	B	1	no	yes	yes	no
\u7395	玕	B	1	no	yes	yes	no
\u7396	玖	B	1	yes	yes	yes	yes
\u7397	玗	B	2	no	yes	yes	no
\u7398	玘	B	1	no	no	yes	no
\u7399	玙	S	1	no	no	yes	no
\u739A	玚	U	0	no	no	yes	no
\u739B	玛	S	98	yes	no	yes	yes
\u739C	玜	U	0	no	no	yes	no
\u739D	玝	U	0	no	yes	yes	no
\u739E	玞	B	1	no	no	yes	no
\u739F	玟	B	3	yes	yes	yes	yes
\u73A0	玠	B	1	no	yes	yes	no
\u73A1	玡	B	6	no	yes	yes	no
\u73A2	玢	B	2	yes	yes	yes	yes
\u73A4	玤	B	1	no	yes	yes	no
\u73A5	玥	B	1	no	yes	yes	no
\u73A6	玦	B	1	no	yes	yes	no
\u73A7	玧	U	0	no	no	yes	no
\u73A8	玨	T	1	no	yes	yes	no
\u73A9	玩	B	71	yes	yes	yes	yes
\u73AA	玪	U	0	no	no	yes	no
\u73AB	玫	B	7	yes	yes	yes	yes
\u73AC	玬	U	0	no	yes	yes	no
\u73AD	玭	B	1	no	yes	yes	no
\u73AE	玮	S	3	yes	no	yes	yes
\u73AF	环	S	179	yes	no	yes	yes
\u73B0	现	S	144	yes	no	yes	yes
\u73B1	玱	S	1	no	no	yes	no
\u73B2	玲	B	14	yes	yes	yes	yes
\u73B3	玳	B	5	yes	yes	yes	yes
\u73B4	玴	U	0	no	yes	yes	no
\u73B5	玵	U	0	no	yes	yes	no
\u73B6	玶	B	1	no	yes	yes	no
\u73B7	玷	B	4	yes	yes	yes	yes
\u73B8	玸	U	0	no	yes	yes	no
\u73B9	玹	B	1	no	yes	yes	no
\u73BA	玺	S	8	yes	no	yes	yes
\u73BB	玻	B	27	yes	yes	yes	yes
\u73BC	玼	B	1	no	yes	yes	no
\u73BE	玾	U	0	no	yes	yes	no
\u73BF	玿	U	0	no	yes	yes	no
\u73C0	珀	B	10	yes	yes	yes	yes
\u73C2	珂	B	2	yes	yes	yes	yes
\u73C3	珃	B	1	no	yes	yes	no
\u73C4	珄	U	0	no	no	yes	no
\u73C5	珅	B	2	no	yes	yes	no
\u73C6	珆	U	0	no	yes	yes	no
\u73C7	珇	B	1	no	yes	yes	no
\u73C8	珈	B	2	yes	yes	yes	yes
\u73C9	珉	B	4	yes	no	yes	yes
\u73CA	珊	B	15	yes	yes	yes	yes
\u73CB	珋	U	0	no	yes	yes	no
\u73CC	珌	B	1	no	yes	yes	no
\u73CD	珍	B	52	yes	yes	yes	yes
\u73CE	珎	T	1	no	no	yes	no
\u73CF	珏	S	1	yes	no	yes	yes
\u73D0	珐	S	3	yes	no	yes	yes
\u73D1	珑	S	5	yes	no	yes	yes
\u73D2	珒	U	0	no	yes	yes	no
\u73D3	珓	B	3	no	yes	yes	no
\u73D4	珔	B	1	no	yes	yes	no
\u73D5	珕	U	0	no	no	yes	no
\u73D6	珖	B	1	no	yes	yes	no
\u73D7	珗	U	0	no	yes	yes	no
\u73D8	珘	U	0	no	yes	yes	no
\u73D9	珙	B	3	yes	yes	yes	yes
\u73DA	珚	B	1	no	yes	yes	no
\u73DB	珛	B	1	no	yes	yes	no
\u73DC	珜	U	0	no	yes	yes	no
\u73DD	珝	U	0	no	yes	yes	no
\u73DE	珞	B	5	yes	yes	yes	yes
\u73E0	珠	B	100	yes	yes	yes	yes
\u73E1	珡	B	1	no	no	yes	no
\u73E2	珢	U	0	no	no	yes	no
\u73E3	珣	B	2	no	yes	yes	no
\u73E4	珤	U	0	no	no	yes	no
\u73E5	珥	B	2	yes	yes	yes	yes
\u73E6	珦	U	0	no	no	yes	no
\u73E7	珧	B	1	yes	yes	yes	yes
\u73E8	珨	U	0	no	yes	yes	no
\u73E9	珩	B	1	yes	yes	yes	yes
\u73EA	珪	B	1	no	yes	yes	no
\u73EB	珫	U	0	no	yes	yes	no
\u73ED	班	B	127	yes	yes	yes	yes
\u73EE	珮	T	3	no	yes	yes	no
\u73EF	珯	U	0	no	no	yes	no
\u73F0	珰	S	1	no	no	yes	no
\u73F1	珱	U	0	no	no	yes	no
\u73F2	珲	S	4	yes	no	yes	yes
\u73F3	珳	B	1	no	no	yes	no
\u73F4	珴	U	0	no	yes	yes	no
\u73F5	珵	B	1	no	yes	yes	no
\u73F6	珶	B	1	no	yes	yes	no
\u73F7	珷	B	1	no	no	yes	no
\u73F8	珸	U	0	no	yes	yes	no
\u73F9	珹	U	0	no	no	yes	no
\u73FA	珺	B	1	no	yes	yes	no
\u73FB	珻	B	1	no	no	yes	no
\u73FC	珼	U	0	no	yes	yes	no
\u73FD	珽	B	1	no	yes	yes	no
\u73FE	現	T	144	no	yes	yes	no
\u73FF	珿	U	0	no	yes	yes	no
\u7400	琀	B	1	no	yes	yes	no
\u7401	琁	B	1	no	yes	yes	no
\u7402	琂	U	0	no	no	yes	no
\u7403	球	B	268	yes	yes	yes	yes
\u7404	琄	U	0	no	yes	yes	no
\u7405	琅	B	15	yes	yes	yes	yes
\u7406	理	B	489	yes	yes	yes	yes
\u7407	琇	B	1	no	yes	yes	no
\u7408	琈	U	0	no	yes	yes	no
\u7409	琉	B	16	yes	yes	yes	yes
\u740A	琊	T	5	yes	yes	yes	yes
\u740B	琋	U	0	no	yes	yes	no
\u740C	琌	U	0	no	yes	yes	no
\u740D	琍	T	1	no	yes	yes	no
\u740E	琎	U	0	no	no	yes	no
\u740F	琏	S	1	yes	no	yes	yes
\u7410	琐	S	13	yes	no	yes	yes
\u7411	琑	U	0	no	no	yes	no
\u7412	琒	U	0	no	no	yes	no
\u7413	琓	U	0	no	no	yes	no
\u7414	琔	U	0	no	no	yes	no
\u7415	琕	U	0	no	no	yes	no
\u7416	琖	B	1	no	yes	yes	no
\u7417	琗	U	0	no	no	yes	no
\u7419	琙	U	0	no	no	yes	no
\u741A	琚	B	1	yes	yes	yes	yes
\u741B	琛	B	3	yes	yes	yes	yes
\u741C	琜	U	0	no	no	yes	no
\u741D	琝	B	1	no	yes	yes	no
\u741E	琞	U	0	no	no	yes	no
\u741F	琟	U	0	no	no	yes	no
\u7420	琠	B	1	no	yes	yes	no
\u7421	琡	U	0	no	yes	yes	no
\u7422	琢	B	6	yes	yes	yes	yes
\u7423	琣	U	0	no	yes	yes	no
\u7424	琤	B	1	no	yes	yes	no
\u7425	琥	B	3	yes	yes	yes	yes
\u7426	琦	B	2	yes	yes	yes	yes
\u7428	琨	B	1	yes	yes	yes	yes
\u7429	琩	U	0	no	yes	yes	no
\u742A	琪	B	7	yes	yes	yes	yes
\u742B	琫	B	1	no	yes	yes	no
\u742C	琬	B	1	yes	yes	yes	yes
\u742D	琭	B	1	no	yes	yes	no
\u742E	琮	B	2	yes	yes	yes	yes
\u742F	琯	B	1	no	yes	yes	no
\u7430	琰	B	1	yes	yes	yes	yes
\u7431	琱	B	1	no	yes	yes	no
\u7432	琲	B	1	no	yes	yes	no
\u7433	琳	B	19	yes	yes	yes	yes
\u7434	琴	B	72	yes	yes	yes	yes
\u7435	琵	B	6	yes	yes	yes	yes
\u7436	琶	B	5	yes	yes	yes	yes
\u7437	琷	U	0	no	no	yes	no
\u7438	琸	U	0	no	no	yes	no
\u7439	琹	T	1	no	no	yes	no
\u743A	琺	T	3	no	yes	yes	no
\u743B	琻	U	0	no	no	yes	no
\u743C	琼	S	27	yes	no	yes	yes
\u743F	琿	T	4	no	yes	yes	no
\u7440	瑀	B	1	no	yes	yes	no
\u7441	瑁	B	4	yes	yes	yes	yes
\u7442	瑂	B	1	no	yes	yes	no
\u7443	瑃	U	0	no	no	yes	no
\u7444	瑄	B	2	no	yes	yes	no
\u7445	瑅	U	0	no	no	yes	no
\u7446	瑆	U	0	no	yes	yes	no
\u7447	瑇	T	1	no	no	yes	no
\u7448	瑈	U	0	no	no	yes	no
\u7449	瑉	B	1	no	no	yes	no
\u744A	瑊	U	0	no	yes	yes	no
\u744B	瑋	T	3	no	yes	yes	no
\u744D	瑍	U	0	no	yes	yes	no
\u744E	瑎	U	0	no	yes	yes	no
\u744F	瑏	B	1	no	yes	yes	no
\u7450	瑐	U	0	no	yes	yes	no
\u7451	瑑	B	1	no	yes	yes	no
\u7452	瑒	U	0	no	yes	yes	no
\u7453	瑓	U	0	no	no	yes	no
\u7454	瑔	B	1	no	yes	yes	no
\u7455	瑕	B	11	yes	yes	yes	yes
\u7456	瑖	U	0	no	no	yes	no
\u7457	瑗	B	1	yes	yes	yes	yes
\u7459	瑙	B	11	yes	yes	yes	yes
\u745A	瑚	B	7	yes	yes	yes	yes
\u745B	瑛	B	4	yes	yes	yes	yes
\u745C	瑜	B	10	yes	yes	yes	yes
\u745D	瑝	U	0	no	no	yes	no
\u745E	瑞	B	68	yes	yes	yes	yes
\u745F	瑟	B	40	yes	yes	yes	yes
\u7460	瑠	T	1	no	no	yes	no
\u7461	瑡	U	0	no	no	yes	no
\u7462	瑢	B	1	no	yes	yes	no
\u7463	瑣	T	13	no	yes	yes	no
\u7464	瑤	T	21	no	yes	yes	no
\u7465	瑥	U	0	no	no	yes	no
\u7467	瑧	U	0	no	yes	yes	no
\u7468	瑨	U	0	no	no	yes	no
\u7469	瑩	T	6	no	yes	yes	no
\u746A	瑪	T	98	no	yes	yes	no
\u746B	瑫	U	0	no	no	yes	no
\u746C	瑬	U	0	no	no	yes	no
\u746D	瑭	B	1	yes	yes	yes	yes
\u746E	瑮	U	0	no	yes	yes	no
\u746F	瑯	T	9	no	yes	yes	no
\u7470	瑰	B	13	yes	yes	yes	yes
\u7471	瑱	B	2	no	yes	yes	no
\u7472	瑲	T	1	no	yes	yes	no
\u7473	瑳	B	1	no	yes	yes	no
\u7474	瑴	U	0	no	no	yes	no
\u7475	瑵	U	0	no	yes	yes	no
\u7476	瑶	S	21	yes	no	yes	yes
\u7477	瑷	S	2	yes	no	yes	yes
\u7478	瑸	U	0	no	no	yes	no
\u7479	瑹	U	0	no	yes	yes	no
\u747A	瑺	U	0	no	no	yes	no
\u747C	瑼	U	0	no	yes	yes	no
\u747D	瑽	B	1	no	yes	yes	no
\u747E	瑾	B	2	yes	yes	yes	yes
\u747F	瑿	B	1	no	yes	yes	no
\u7480	璀	B	6	yes	yes	yes	yes
\u7481	璁	B	1	yes	yes	yes	yes
\u7482	璂	U	0	no	no	yes	no
\u7483	璃	B	24	yes	yes	yes	yes
\u7484	璄	U	0	no	no	yes	no
\u7485	璅	B	1	no	yes	yes	no
\u7486	璆	B	1	no	yes	yes	no
\u7487	璇	B	5	yes	yes	yes	yes
\u7488	璈	B	1	no	yes	yes	no
\u7489	璉	T	1	no	yes	yes	no
\u748A	璊	B	1	no	yes	yes	no
\u748B	璋	B	2	yes	yes	yes	yes
\u748C	璌	U	0	no	no	yes	no
\u748D	璍	U	0	no	no	yes	no
\u748E	璎	S	2	yes	no	yes	yes
\u7490	璐	B	3	yes	yes	yes	yes
\u7492	璒	U	0	no	yes	yes	no
\u7494	璔	U	0	no	yes	yes	no
\u7495	璕	U	0	no	yes	yes	no
\u7497	璗	U	0	no	yes	yes	no
\u7498	璘	B	1	no	yes	yes	no
\u7499	璙	U	0	no	no	yes	no
\u749A	璚	B	2	no	yes	yes	no
\u749B	璛	U	0	no	no	yes	no
\u749C	璜	B	3	yes	yes	yes	yes
\u749D	璝	B	1	no	no	yes	no
\u749E	璞	B	4	yes	yes	yes	yes
\u749F	璟	B	1	no	yes	yes	no
\u74A0	璠	B	1	no	yes	yes	no
\u74A1	璡	B	1	no	yes	yes	no
\u74A2	璢	T	1	no	no	no	no
\u74A3	璣	T	2	no	yes	yes	no
\u74A4	璤	U	0	no	no	yes	no
\u74A5	璥	B	1	no	yes	yes	no
\u74A6	璦	T	2	no	yes	yes	no
\u74A7	璧	B	19	yes	yes	yes	yes
\u74A8	璨	B	7	yes	yes	yes	yes
\u74A9	璩	B	2	yes	yes	yes	yes
\u74AA	璪	B	1	no	yes	yes	no
\u74AB	璫	T	1	no	yes	yes	no
\u74AD	璭	U	0	no	yes	yes	no
\u74AF	璯	T	1	no	yes	yes	no
\u74B0	環	T	179	no	yes	yes	no
\u74B1	璱	B	1	no	yes	yes	no
\u74B2	璲	B	1	no	yes	yes	no
\u74B4	璴	U	0	no	no	yes	no
\u74B5	璵	T	1	no	yes	yes	no
\u74B6	璶	U	0	no	yes	yes	no
\u74B7	璷	U	0	no	yes	yes	no
\u74B8	璸	B	1	no	yes	yes	no
\u74B9	璹	U	0	no	no	yes	no
\u74BA	璺	B	2	yes	yes	yes	yes
\u74BB	璻	U	0	no	yes	yes	no
\u74BD	璽	T	8	no	yes	yes	no
\u74BE	璾	U	0	no	yes	yes	no
\u74BF	璿	T	1	no	yes	yes	no
\u74C0	瓀	B	1	no	yes	yes	no
\u74C1	瓁	B	1	no	yes	yes	no
\u74C2	瓂	U	0	no	yes	yes	no
\u74C3	瓃	U	0	no	yes	yes	no
\u74C5	瓅	B	2	no	yes	yes	no
\u74C8	瓈	T	1	no	no	yes	no
\u74CA	瓊	T	27	no	yes	yes	no
\u74CB	瓋	U	0	no	yes	yes	no
\u74CC	瓌	T	1	no	no	yes	no
\u74CF	瓏	T	5	no	yes	yes	no
\u74D0	瓐	U	0	no	no	yes	no
\u74D2	瓒	S	1	yes	no	yes	yes
\u74D3	瓓	U	0	no	no	yes	no
\u74D4	瓔	T	2	no	yes	yes	no
\u74D5	瓕	U	0	no	yes	yes	no
\u74D6	瓖	B	1	no	yes	yes	no
\u74D7	瓗	U	0	no	yes	yes	no
\u74D8	瓘	B	1	no	yes	yes	no
\u74D9	瓙	U	0	no	yes	yes	no
\u74DA	瓚	T	1	no	yes	yes	no
\u74DB	瓛	B	1	no	yes	yes	no
\u74DC	瓜	B	94	yes	yes	yes	yes
\u74DD	瓝	U	0	no	yes	yes	no
\u74DE	瓞	B	1	yes	yes	yes	yes
\u74DF	瓟	U	0	no	yes	yes	no
\u74E0	瓠	B	1	yes	yes	yes	yes
\u74E1	瓡	U	0	no	yes	yes	no
\u74E2	瓢	B	12	yes	yes	yes	yes
\u74E3	瓣	B	20	yes	yes	yes	yes
\u74E4	瓤	B	4	yes	yes	yes	yes
\u74E5	瓥	U	0	no	yes	yes	no
\u74E6	瓦	B	158	yes	yes	yes	yes
\u74E7	瓧	B	1	no	no	yes	no
\u74E8	瓨	U	0	no	yes	yes	no
\u74E9	瓩	B	1	no	yes	yes	no
\u74EC	瓬	B	1	no	yes	yes	no
\u74EE	瓮	B	17	yes	yes	yes	yes
\u74EF	瓯	S	7	yes	no	yes	yes
\u74F0	瓰	B	1	no	no	yes	no
\u74F1	瓱	B	1	no	no	yes	no
\u74F2	瓲	U	0	no	no	yes	no
\u74F4	瓴	B	2	yes	yes	yes	yes
\u74F5	瓵	B	1	no	yes	yes	no
\u74F6	瓶	B	52	yes	yes	yes	yes
\u74F7	瓷	B	16	yes	yes	yes	yes
\u74F8	瓸	B	1	no	no	yes	no
\u74FB	瓻	B	1	no	yes	yes	no
\u74FC	瓼	B	1	no	no	yes	no
\u74FD	瓽	U	0	no	yes	yes	no
\u74FE	瓾	U	0	no	yes	yes	no
\u74FF	瓿	B	3	yes	yes	yes	yes
\u7500	甀	B	1	no	yes	yes	no
\u7501	甁	B	1	no	no	no	no
\u7502	甂	U	0	no	yes	yes	no
\u7503	甃	B	1	no	yes	yes	no
\u7504	甄	B	15	yes	yes	yes	yes
\u7505	甅	U	0	no	no	yes	no
\u7507	甇	B	1	no	yes	yes	no
\u7508	甈	U	0	no	yes	yes	no
\u750B	甋	B	1	no	yes	yes	no
\u750C	甌	T	7	no	yes	yes	no
\u750D	甍	B	2	yes	yes	yes	yes
\u750E	甎	T	1	no	no	yes	no
\u750F	甏	B	1	yes	yes	yes	yes
\u7510	甐	U	0	no	yes	yes	no
\u7511	甑	B	1	yes	yes	yes	yes
\u7512	甒	B	1	no	yes	yes	no
\u7513	甓	B	1	yes	yes	yes	yes
\u7514	甔	B	1	no	yes	yes	no
\u7515	甕	T	15	no	yes	yes	no
\u7516	甖	T	1	no	yes	yes	no
\u7517	甗	B	1	no	yes	yes	no
\u7518	甘	B	90	yes	yes	yes	yes
\u7519	甙	B	1	yes	no	yes	yes
\u751A	甚	B	40	yes	yes	yes	yes
\u751B	甛	B	1	no	no	no	no
\u751C	甜	B	47	yes	yes	yes	yes
\u751D	甝	B	1	no	yes	yes	no
\u751E	甞	T	1	no	no	yes	no
\u751F	生	B	802	yes	yes	yes	yes
\u7521	甡	B	1	no	yes	yes	no
\u7522	產	T	247	no	yes	yes	no
\u7523	産	B	1	no	no	no	no
\u7525	甥	B	7	yes	yes	yes	yes
\u7526	甦	T	8	no	yes	yes	no
\u7528	用	B	350	yes	yes	yes	yes
\u7529	甩	B	20	yes	yes	yes	yes
\u752A	甪	B	2	no	yes	yes	no
\u752B	甫	B	14	yes	yes	yes	yes
\u752C	甬	B	6	yes	yes	yes	yes
\u752D	甭	B	1	yes	yes	yes	yes
\u752E	甮	B	1	no	yes	yes	no
\u752F	甯	T	1	yes	yes	yes	yes
\u7530	田	B	148	yes	yes	yes	yes
\u7531	由	B	103	yes	yes	yes	yes
\u7532	甲	B	156	yes	yes	yes	yes
\u7533	申	B	60	yes	yes	yes	yes
\u7534	甴	B	2	no	no	yes	no
\u7535	电	S	556	yes	no	yes	yes
\u7537	男	B	96	yes	yes	yes	yes
\u7538	甸	B	30	yes	yes	yes	yes
\u7539	甹	B	1	no	yes	yes	no
\u753A	町	B	7	yes	yes	yes	yes
\u753B	画	S	113	yes	no	yes	yes
\u753C	甼	U	0	no	no	yes	no
\u753D	甽	B	1	no	yes	yes	no
\u753E	甾	B	4	yes	yes	yes	yes
\u753F	甿	B	1	no	yes	yes	no
\u7540	畀	B	1	yes	yes	yes	yes
\u7541	畁	B	1	no	no	no	no
\u7542	畂	T	1	no	no	yes	no
\u7545	畅	S	25	yes	no	yes	yes
\u7546	畆	T	1	no	no	yes	no
\u7547	畇	B	1	no	yes	yes	no
\u7548	畈	B	1	yes	yes	yes	yes
\u754A	畊	T	1	no	no	yes	no
\u754B	畋	B	2	yes	yes	yes	yes
\u754C	界	B	181	yes	yes	yes	yes
\u754D	畍	U	0	no	no	yes	no
\u754E	畎	B	1	yes	yes	yes	yes
\u754F	畏	B	26	yes	yes	yes	yes
\u7551	畑	B	2	no	no	yes	no
\u7552	畒	B	1	no	no	yes	no
\u7553	畓	B	1	no	no	yes	no
\u7554	畔	B	8	yes	yes	yes	yes
\u7555	畕	U	0	no	no	yes	no
\u7559	留	B	132	yes	yes	yes	yes
\u755A	畚	B	3	yes	yes	yes	yes
\u755B	畛	B	2	yes	yes	yes	yes
\u755C	畜	B	26	yes	yes	yes	yes
\u755D	畝	T	5	no	yes	yes	no
\u755F	畟	B	1	no	yes	yes	no
\u7560	畠	U	0	no	no	yes	no
\u7562	畢	T	41	no	yes	yes	no
\u7563	畣	U	0	no	yes	yes	no
\u7564	畤	B	1	no	yes	yes	no
\u7565	略	B	95	yes	yes	yes	yes
\u7566	畦	B	2	yes	yes	yes	yes
\u7567	畧	T	1	no	no	yes	no
\u7569	畩	U	0	no	no	yes	no
\u756A	番	B	43	yes	yes	yes	yes
\u756B	畫	T	113	no	yes	yes	no
\u756C	畬	T	8	no	yes	yes	no
\u756D	畭	U	0	no	no	yes	no
\u756E	畮	T	1	no	no	yes	no
\u756F	畯	B	1	no	yes	yes	no
\u7570	異	T	169	no	yes	yes	no
\u7571	畱	T	1	no	no	no	no
\u7572	畲	S	8	yes	no	yes	yes
\u7573	畳	B	1	no	no	yes	no
\u7574	畴	S	7	yes	no	yes	yes
\u7575	畵	B	1	no	no	no	no
\u7576	當	T	232	no	yes	yes	no
\u7577	畷	B	1	no	yes	yes	no
\u7578	畸	B	10	yes	yes	yes	yes
\u7579	畹	B	4	yes	yes	yes	yes
\u757A	畺	B	1	no	no	yes	no
\u757D	畽	B	1	no	yes	yes	no
\u757E	畾	B	1	no	yes	yes	no
\u757F	畿	B	6	yes	yes	yes	yes
\u7580	疀	U	0	no	yes	yes	no
\u7582	疂	U	0	no	no	yes	no
\u7583	疃	B	1	yes	no	yes	yes
\u7584	疄	U	0	no	yes	yes	no
\u7586	疆	B	20	yes	yes	yes	yes
\u7587	疇	T	7	no	yes	yes	no
\u7589	疉	T	1	no	no	no	no
\u758A	疊	T	25	no	yes	yes	no
\u758B	疋	B	2	yes	yes	yes	yes
\u758C	疌	U	0	no	yes	yes	no
\u758D	疍	B	2	no	no	yes	no
\u758E	疎	T	1	no	no	yes	no
\u758F	疏	B	62	yes	yes	yes	yes
\u7590	疐	B	1	no	yes	yes	no
\u7591	疑	B	64	yes	yes	yes	yes
\u7592	疒	B	1	yes	no	yes	yes
\u7594	疔	B	4	yes	yes	yes	yes
\u7595	疕	B	1	no	yes	yes	no
\u7596	疖	S	1	yes	no	yes	yes
\u7597	疗	S	60	yes	no	yes	yes
\u7598	疘	T	1	no	yes	yes	no
\u7599	疙	B	5	yes	yes	yes	yes
\u759A	疚	B	6	yes	yes	yes	yes
\u759D	疝	B	2	yes	yes	yes	yes
\u759E	疞	U	0	no	no	yes	no
\u759F	疟	S	8	yes	no	yes	yes
\u75A0	疠	S	2	yes	no	yes	yes
\u75A1	疡	S	3	yes	no	yes	yes
\u75A2	疢	B	1	no	yes	yes	no
\u75A3	疣	B	10	yes	yes	yes	yes
\u75A4	疤	B	7	yes	yes	yes	yes
\u75A5	疥	B	2	yes	yes	yes	yes
\u75A7	疧	B	1	no	yes	yes	no
\u75AA	疪	U	0	no	yes	yes	no
\u75AB	疫	B	36	yes	yes	yes	yes
\u75AC	疬	S	2	yes	no	yes	yes
\u75AD	疭	S	2	no	no	yes	no
\u75AE	疮	S	21	yes	no	yes	yes
\u75AF	疯	S	20	yes	no	yes	yes
\u75B0	疰	U	0	yes	yes	yes	yes
\u75B1	疱	S	12	yes	no	yes	yes
\u75B2	疲	B	22	yes	yes	yes	yes
\u75B3	疳	B	1	yes	yes	yes	yes
\u75B4	疴	S	2	yes	no	yes	yes
\u75B5	疵	B	6	yes	yes	yes	yes
\u75B6	疶	B	1	no	yes	yes	no
\u75B8	疸	B	7	yes	yes	yes	yes
\u75B9	疹	B	22	yes	yes	yes	yes
\u75BA	疺	U	0	no	yes	yes	no
\u75BB	疻	U	0	no	yes	yes	no
\u75BC	疼	B	14	yes	yes	yes	yes
\u75BD	疽	B	11	yes	yes	yes	yes
\u75BE	疾	B	54	yes	yes	yes	yes
\u75BF	疿	T	1	no	yes	yes	no
\u75C0	痀	U	0	no	yes	yes	no
\u75C1	痁	B	1	no	yes	yes	no
\u75C2	痂	B	7	yes	yes	yes	yes
\u75C3	痃	U	0	yes	no	yes	yes
\u75C4	痄	B	1	yes	yes	yes	yes
\u75C5	病	B	389	yes	yes	yes	yes
\u75C7	症	B	187	yes	yes	yes	yes
\u75C8	痈	S	3	yes	no	yes	yes
\u75C9	痉	S	7	yes	no	yes	yes
\u75CA	痊	B	2	yes	yes	yes	yes
\u75CB	痋	U	0	no	yes	yes	no
\u75CC	痌	B	1	no	yes	yes	no
\u75CD	痍	B	3	yes	yes	yes	yes
\u75CE	痎	U	0	no	yes	yes	no
\u75CF	痏	B	1	no	yes	yes	no
\u75D0	痐	T	1	no	yes	yes	no
\u75D1	痑	U	0	no	yes	yes	no
\u75D2	痒	B	28	yes	yes	yes	yes
\u75D4	痔	B	2	yes	yes	yes	yes
\u75D5	痕	B	24	yes	yes	yes	yes
\u75D6	痖	S	1	yes	no	yes	yes
\u75D7	痗	B	1	no	yes	yes	no
\u75D8	痘	B	11	yes	yes	yes	yes
\u75D9	痙	T	7	no	yes	yes	no
\u75DA	痚	B	1	no	yes	yes	no
\u75DB	痛	B	100	yes	yes	yes	yes
\u75DC	痜	B	1	no	no	yes	no
\u75DD	痝	U	0	no	yes	yes	no
\u75DE	痞	B	6	yes	yes	yes	yes
\u75DF	痟	U	0	no	yes	yes	no
\u75E0	痠	B	1	no	yes	yes	no
\u75E1	痡	B	1	no	yes	yes	no
\u75E2	痢	B	6	yes	yes	yes	yes
\u75E3	痣	B	3	yes	yes	yes	yes
\u75E4	痤	B	3	yes	yes	yes	yes
\u75E6	痦	B	2	yes	yes	yes	yes
\u75E7	痧	B	5	yes	yes	yes	yes
\u75E8	痨	S	7	yes	no	yes	yes
\u75E9	痩	B	1	no	no	yes	no
\u75EA	痪	S	3	yes	no	yes	yes
\u75EB	痫	S	4	yes	no	yes	yes
\u75ED	痭	B	1	no	yes	yes	no
\u75EF	痯	B	1	no	yes	yes	no
\u75F0	痰	B	13	yes	yes	yes	yes
\u75F1	痱	B	3	yes	yes	yes	yes
\u75F2	痲	B	5	no	yes	yes	no
\u75F3	痳	B	1	no	yes	yes	no
\u75F4	痴	B	31	yes	yes	yes	yes
\u75F5	痵	B	1	no	yes	yes	no
\u75F6	痶	U	0	no	yes	yes	no
\u75F7	痷	U	0	no	yes	yes	no
\u75F8	痸	U	0	no	yes	yes	no
\u75F9	痹	S	12	yes	yes	yes	yes
\u75FA	痺	T	12	no	yes	yes	no
\u75FB	痻	B	1	no	yes	yes	no
\u75FC	痼	B	5	yes	yes	yes	yes
\u75FD	痽	U	0	no	yes	yes	no
\u75FE	痾	T	2	no	yes	yes	no
\u75FF	痿	B	2	yes	yes	yes	yes
\u7600	瘀	B	8	yes	yes	yes	yes
\u7601	瘁	B	6	yes	yes	yes	yes
\u7602	瘂	T	1	no	no	yes	no
\u7603	瘃	B	1	yes	yes	yes	yes
\u7604	瘄	U	0	no	no	yes	no
\u7605	瘅	S	3	yes	no	yes	yes
\u7606	瘆	S	1	no	no	yes	no
\u7607	瘇	U	0	no	no	yes	no
\u7608	瘈	B	1	no	yes	yes	no
\u7609	瘉	B	1	no	yes	yes	no
\u760A	瘊	B	2	yes	yes	yes	yes
\u760B	瘋	T	20	no	yes	yes	no
\u760C	瘌	B	1	yes	yes	yes	yes
\u760D	瘍	T	3	no	yes	yes	no
\u760F	瘏	B	1	no	yes	yes	no
\u7610	瘐	B	1	yes	yes	yes	yes
\u7611	瘑	U	0	no	yes	yes	no
\u7613	瘓	T	3	no	yes	yes	no
